RideID,TicketNumber,PTimeStamp
100002,114823,2019-02-21 12:48:55.083000000
100002,114829,2019-02-21 12:48:41.083000000
100002,114846,2019-02-22 12:50:02.083000000
100002,114849,2019-02-22 12:49:47.083000000
100002,114851,2019-02-22 12:50:08.083000000
100002,114858,2019-02-22 12:49:44.083000000
100002,114863,2019-02-22 12:49:43.083000000
100002,114876,2019-02-22 12:50:09.083000000
100002,114883,2019-02-22 12:49:45.083000000
100002,114911,2019-02-23 12:51:35.083000000
100002,114922,2019-02-23 12:51:44.083000000
100002,114938,2019-02-23 12:51:19.083000000
100002,114964,2019-02-24 12:52:59.083000000
100002,114966,2019-02-24 12:53:23.083000000
100002,114972,2019-02-24 12:52:58.083000000
100002,114976,2019-02-24 12:53:16.083000000
100002,114977,2019-02-24 12:52:57.083000000
100002,114977,2019-02-24 12:53:14.083000000
100002,114986,2019-02-25 12:54:52.083000000
100002,114987,2019-02-25 12:54:23.083000000
100002,115000,2019-02-25 12:54:47.083000000
100002,115004,2019-02-25 12:54:46.083000000
100002,115007,2019-02-25 12:54:39.083000000
100002,115008,2019-02-25 12:54:35.083000000
100002,115014,2019-02-25 12:54:49.083000000
100002,115023,2019-02-25 12:54:37.083000000
100002,115037,2019-02-26 12:55:43.083000000
100002,115049,2019-02-26 12:55:51.083000000
100002,115059,2019-02-26 12:55:39.083000000
100002,115059,2019-02-26 12:55:44.083000000
100002,115061,2019-02-26 12:56:01.083000000
100002,115099,2019-02-27 12:57:06.083000000
100002,115109,2019-02-27 12:57:35.083000000
100002,115110,2019-02-27 12:57:07.083000000
100002,115111,2019-02-27 12:57:38.083000000
100002,115116,2019-02-28 12:58:36.083000000
100002,115120,2019-02-28 12:58:46.083000000
100002,115124,2019-03-01 12:59:56.083000000
100002,115136,2019-03-02 13:01:04.083000000
100002,115157,2019-03-02 13:00:52.083000000
100002,115165,2019-03-02 13:01:23.083000000
100002,115176,2019-03-02 13:00:54.083000000
100002,115179,2019-03-02 13:01:26.083000000
100002,115232,2019-03-03 13:02:27.083000000
100002,115236,2019-03-03 13:02:32.083000000
100002,115247,2019-03-04 13:03:05.083000000
100002,115249,2019-03-04 13:03:07.083000000
100002,115251,2019-03-04 13:03:19.083000000
100002,115271,2019-03-05 13:04:48.083000000
100002,115284,2019-03-05 13:04:35.083000000
100002,115285,2019-03-05 13:04:26.083000000
100002,115295,2019-03-06 13:05:44.083000000
100002,115296,2019-03-06 13:05:51.083000000
100002,115312,2019-03-06 13:05:49.083000000
100002,115330,2019-03-06 13:05:56.083000000
100002,115357,2019-03-07 13:07:01.083000000
100002,115389,2019-03-07 13:06:34.083000000
100002,115424,2019-03-08 13:07:55.083000000
100002,115438,2019-03-08 13:07:45.083000000
100002,115439,2019-03-08 13:08:04.083000000
100002,115445,2019-03-09 13:08:44.083000000
100002,115451,2019-03-09 13:08:43.083000000
100002,115454,2019-03-09 13:09:04.083000000
100002,115472,2019-03-09 13:09:03.083000000
100002,115510,2019-03-10 13:10:06.083000000
100002,115511,2019-03-10 13:09:55.083000000
100002,115511,2019-03-10 13:10:21.083000000
100002,115512,2019-03-10 13:10:11.083000000
100002,115514,2019-03-10 13:10:07.083000000
100002,115517,2019-03-11 13:11:41.083000000
100002,115528,2019-03-11 13:11:13.083000000
100002,115536,2019-03-11 13:11:53.083000000
100002,115539,2019-03-11 13:11:24.083000000
100002,115543,2019-03-12 13:13:26.083000000
100002,115553,2019-03-12 13:13:21.083000000
100002,115555,2019-03-12 13:12:52.083000000
100002,115591,2019-03-13 13:14:28.083000000
100002,115592,2019-03-13 13:14:46.083000000
100002,115595,2019-03-13 13:14:49.083000000
100002,115598,2019-03-13 13:14:59.083000000
100002,115609,2019-03-13 13:14:22.083000000
100002,115624,2019-03-13 13:14:24.083000000
100002,115644,2019-03-14 13:16:16.083000000
100002,115649,2019-03-14 13:16:21.083000000
100002,115659,2019-03-15 13:17:28.083000000
100002,115664,2019-03-15 13:17:37.083000000
100002,115695,2019-03-16 13:18:44.083000000
100002,115695,2019-03-16 13:18:55.083000000
100002,115700,2019-03-16 13:18:40.083000000
100002,115719,2019-03-17 13:19:47.083000000
100002,115725,2019-03-17 13:20:14.083000000
100002,115746,2019-03-17 13:20:09.083000000
100002,115748,2019-03-17 13:19:36.083000000
100002,115750,2019-03-17 13:20:08.083000000
100002,115755,2019-03-17 13:20:16.083000000
100002,115764,2019-03-18 13:21:07.083000000
100002,115766,2019-03-18 13:21:02.083000000
100002,115768,2019-03-18 13:21:32.083000000
100002,115771,2019-03-18 13:21:13.083000000
100002,115780,2019-03-18 13:21:09.083000000
100002,115783,2019-03-18 13:21:19.083000000
100002,115789,2019-03-19 13:22:14.083000000
100002,115792,2019-03-19 13:22:21.083000000
100002,115792,2019-03-19 13:22:36.083000000
100002,115794,2019-03-19 13:22:29.083000000
100002,115796,2019-03-19 13:22:17.083000000
100002,115802,2019-03-19 13:22:07.083000000
100002,115813,2019-03-20 13:23:53.083000000
100002,115828,2019-03-20 13:23:43.083000000
100002,115833,2019-03-20 13:23:57.083000000
100002,115858,2019-03-20 13:23:34.083000000
100002,115871,2019-03-21 13:24:52.083000000
100002,115874,2019-03-21 13:24:43.083000000
100002,115914,2019-03-22 13:26:17.083000000
100002,115941,2019-03-22 13:25:46.083000000
100002,115955,2019-03-22 13:26:19.083000000
100002,115956,2019-03-22 13:25:55.083000000
100002,115956,2019-03-22 13:26:09.083000000
100002,115967,2019-03-23 13:27:30.083000000
100002,115967,2019-03-23 13:27:35.083000000
100002,115968,2019-03-23 13:27:39.083000000
100002,115969,2019-03-23 13:27:24.083000000
100002,115976,2019-03-24 13:29:00.083000000
100002,115979,2019-03-24 13:28:22.083000000
100002,115990,2019-03-24 13:28:25.083000000
100002,115992,2019-03-24 13:28:49.083000000
100002,115993,2019-03-24 13:28:27.083000000
100002,116008,2019-03-25 13:30:26.083000000
100002,116026,2019-03-25 13:30:03.083000000
100002,116027,2019-03-25 13:30:24.083000000
100002,116034,2019-03-25 13:30:28.083000000
100002,116040,2019-03-26 13:31:33.083000000
100002,116041,2019-03-26 13:31:28.083000000
100002,116045,2019-03-26 13:31:40.083000000
100002,116047,2019-03-26 13:31:15.083000000
100002,116134,2019-03-28 13:33:46.083000000
100002,116135,2019-03-28 13:33:32.083000000
100002,116136,2019-03-28 13:33:59.083000000
100002,116140,2019-03-28 13:33:40.083000000
100002,116161,2019-03-29 13:35:11.083000000
100002,116194,2019-03-29 13:34:57.083000000
100002,116198,2019-03-30 13:36:24.083000000
100002,116206,2019-03-30 13:35:58.083000000
100002,116221,2019-03-30 13:35:47.083000000
100002,116224,2019-03-30 13:35:42.083000000
100002,116233,2019-03-31 13:37:43.083000000
100002,116235,2019-03-31 13:37:27.083000000
100002,116246,2019-04-01 13:39:06.083000000
100002,116247,2019-04-01 13:38:41.083000000
100002,116247,2019-04-01 13:38:57.083000000
100002,116249,2019-04-01 13:39:08.083000000
100002,116250,2019-04-01 13:39:01.083000000
100002,116250,2019-04-01 13:39:07.083000000
100002,116257,2019-04-02 13:39:56.083000000
100002,116279,2019-04-03 13:41:03.083000000
100002,116283,2019-04-03 13:41:14.083000000
100002,116290,2019-04-03 13:41:07.083000000
100002,116291,2019-04-03 13:41:13.083000000
100002,116291,2019-04-03 13:41:23.083000000
100002,116291,2019-04-03 13:41:43.083000000
100002,116293,2019-04-03 13:41:32.083000000
100002,116298,2019-04-03 13:41:10.083000000
100002,116299,2019-04-03 13:41:22.083000000
100002,116338,2019-04-04 13:42:52.083000000
100002,116361,2019-04-05 13:43:35.083000000
100002,116367,2019-04-05 13:44:21.083000000
100002,116376,2019-04-05 13:44:15.083000000
100002,116381,2019-04-05 13:44:10.083000000
100002,116383,2019-04-05 13:44:01.083000000
100002,116383,2019-04-05 13:44:26.083000000
100002,116388,2019-04-05 13:43:52.083000000
100002,116399,2019-04-05 13:43:38.083000000
100002,116403,2019-04-05 13:43:46.083000000
100002,116410,2019-04-05 13:43:51.083000000
100002,116414,2019-04-05 13:43:41.083000000
100002,116436,2019-04-06 13:45:47.083000000
100002,116443,2019-04-06 13:46:12.083000000
100002,116461,2019-04-06 13:45:46.083000000
100002,116463,2019-04-06 13:45:39.083000000
100002,116466,2019-04-06 13:46:03.083000000
100002,116495,2019-04-07 13:47:37.083000000
100002,116511,2019-04-07 13:47:30.083000000
100002,116517,2019-04-07 13:47:13.083000000
100002,116533,2019-04-08 13:49:04.083000000
100002,116540,2019-04-08 13:49:11.083000000
100002,116547,2019-04-08 13:49:09.083000000
100002,116553,2019-04-08 13:48:52.083000000
100002,116553,2019-04-08 13:49:10.083000000
100002,116565,2019-04-08 13:49:07.083000000
100002,116573,2019-04-08 13:48:49.083000000
100002,116575,2019-04-08 13:48:33.083000000
100002,116580,2019-04-08 13:48:20.083000000
100002,116581,2019-04-08 13:48:22.083000000
100002,116599,2019-04-09 13:50:28.083000000
100002,116600,2019-04-09 13:50:15.083000000
100002,116620,2019-04-10 13:52:33.083000000
100002,116621,2019-04-10 13:52:23.083000000
100002,116624,2019-04-10 13:51:57.083000000
100002,116628,2019-04-10 13:52:04.083000000
100002,116628,2019-04-10 13:52:29.083000000
100002,116628,2019-04-10 13:52:36.083000000
100002,116647,2019-04-11 13:53:31.083000000
100002,116649,2019-04-11 13:53:37.083000000
100002,116669,2019-04-11 13:53:48.083000000
100002,116673,2019-04-12 13:54:51.083000000
100002,116675,2019-04-12 13:55:12.083000000
100002,116680,2019-04-12 13:54:58.083000000
100002,116683,2019-04-12 13:55:06.083000000
100002,116705,2019-04-12 13:54:41.083000000
100002,116707,2019-04-12 13:54:28.083000000
100002,116711,2019-04-12 13:54:46.083000000
100002,116734,2019-04-13 13:56:01.083000000
100002,116750,2019-04-13 13:56:12.083000000
100002,116751,2019-04-13 13:56:18.083000000
100003,113111,2019-01-04 11:37:42.083000000
100003,113115,2019-01-04 11:37:39.083000000
100003,113129,2019-01-04 11:38:17.083000000
100003,113131,2019-01-04 11:37:44.083000000
100003,113146,2019-01-04 11:37:57.083000000
100003,113157,2019-01-04 11:38:11.083000000
100003,113187,2019-01-05 11:39:49.083000000
100003,113188,2019-01-05 11:39:46.083000000
100003,113193,2019-01-06 11:40:34.083000000
100003,113195,2019-01-06 11:41:06.083000000
100003,113198,2019-01-06 11:41:11.083000000
100003,113202,2019-01-06 11:40:38.083000000
100003,113253,2019-01-07 11:42:10.083000000
100003,113254,2019-01-07 11:42:31.083000000
100003,113254,2019-01-07 11:42:34.083000000
100003,113255,2019-01-07 11:42:43.083000000
100003,113257,2019-01-07 11:42:13.083000000
100003,113259,2019-01-07 11:42:42.083000000
100003,113260,2019-01-07 11:42:11.083000000
100003,113262,2019-01-07 11:42:07.083000000
100003,113272,2019-01-08 11:44:04.083000000
100003,113282,2019-01-08 11:43:52.083000000
100003,113283,2019-01-08 11:44:11.083000000
100003,113309,2019-01-08 11:44:05.083000000
100003,113340,2019-01-09 11:45:51.083000000
100003,113377,2019-01-10 11:46:50.083000000
100003,113377,2019-01-10 11:47:00.083000000
100003,113377,2019-01-10 11:47:17.083000000
100003,113377,2019-01-10 11:47:21.083000000
100003,113377,2019-01-10 11:47:23.083000000
100003,113385,2019-01-11 11:48:32.083000000
100003,113387,2019-01-11 11:48:37.083000000
100003,113401,2019-01-11 11:48:40.083000000
100003,113405,2019-01-11 11:48:31.083000000
100003,113418,2019-01-11 11:48:16.083000000
100003,113418,2019-01-11 11:48:34.083000000
100003,113427,2019-01-12 11:49:44.083000000
100003,113430,2019-01-12 11:49:20.083000000
100003,113430,2019-01-12 11:49:27.083000000
100003,113430,2019-01-12 11:49:56.083000000
100003,113432,2019-01-12 11:49:52.083000000
100003,113433,2019-01-12 11:49:39.083000000
100003,113434,2019-01-12 11:49:55.083000000
100003,113498,2019-01-14 11:51:55.083000000
100003,113503,2019-01-14 11:52:21.083000000
100003,113506,2019-01-14 11:51:44.083000000
100003,113513,2019-01-14 11:52:11.083000000
100003,113524,2019-01-14 11:51:47.083000000
100003,113530,2019-01-14 11:51:56.083000000
100003,113566,2019-01-15 11:53:27.083000000
100003,113568,2019-01-15 11:53:07.083000000
100003,113573,2019-01-15 11:53:52.083000000
100003,113590,2019-01-15 11:53:46.083000000
100003,113620,2019-01-16 11:55:08.083000000
100003,113631,2019-01-16 11:54:58.083000000
100003,113642,2019-01-17 11:56:07.083000000
100003,113644,2019-01-17 11:56:08.083000000
100003,113649,2019-01-17 11:56:10.083000000
100003,113663,2019-01-17 11:56:19.083000000
100003,113672,2019-01-17 11:56:02.083000000
100003,113684,2019-01-18 11:57:04.083000000
100003,113726,2019-01-18 11:57:08.083000000
100003,113742,2019-01-18 11:57:24.083000000
100003,113748,2019-01-19 11:57:57.083000000
100003,113751,2019-01-19 11:58:22.083000000
100003,113762,2019-01-19 11:58:25.083000000
100003,113771,2019-01-19 11:58:29.083000000
100003,113771,2019-01-19 11:58:45.083000000
100003,113773,2019-01-19 11:58:00.083000000
100003,113775,2019-01-19 11:58:15.083000000
100003,113779,2019-01-19 11:58:24.083000000
100003,113781,2019-01-19 11:58:04.083000000
100003,113785,2019-01-20 12:00:05.083000000
100003,113787,2019-01-20 12:00:01.083000000
100003,113805,2019-01-21 12:01:21.083000000
100003,113809,2019-01-21 12:01:13.083000000
100003,113810,2019-01-21 12:01:33.083000000
100003,113817,2019-01-21 12:00:50.083000000
100003,113817,2019-01-21 12:00:57.083000000
100003,113817,2019-01-21 12:01:07.083000000
100003,113821,2019-01-21 12:00:52.083000000
100003,113823,2019-01-21 12:01:26.083000000
100003,113824,2019-01-21 12:01:20.083000000
100003,113885,2019-01-23 12:04:19.083000000
100003,113889,2019-01-23 12:04:05.083000000
100003,113892,2019-01-23 12:03:57.083000000
100003,113897,2019-01-24 12:05:09.083000000
100003,113897,2019-01-24 12:05:17.083000000
100003,113898,2019-01-24 12:05:11.083000000
100003,113898,2019-01-24 12:05:39.083000000
100003,113900,2019-01-24 12:05:08.083000000
100003,113900,2019-01-24 12:05:16.083000000
100003,113923,2019-01-25 12:06:21.083000000
100003,113938,2019-01-25 12:06:54.083000000
100003,113942,2019-01-26 12:08:58.083000000
100003,113946,2019-01-26 12:08:23.083000000
100003,113946,2019-01-26 12:08:54.083000000
100003,113968,2019-01-26 12:09:05.083000000
100003,113974,2019-01-26 12:08:34.083000000
100003,113980,2019-01-27 12:10:16.083000000
100003,113982,2019-01-27 12:10:33.083000000
100003,114001,2019-01-27 12:09:56.083000000
100003,114010,2019-01-27 12:10:08.083000000
100003,114018,2019-01-27 12:10:05.083000000
100003,114030,2019-01-27 12:09:59.083000000
100003,114043,2019-01-28 12:11:50.083000000
100003,114047,2019-01-28 12:11:18.083000000
100003,114054,2019-01-28 12:11:20.083000000
100003,114067,2019-01-28 12:11:27.083000000
100003,114080,2019-01-28 12:11:21.083000000
100003,114092,2019-01-28 12:11:36.083000000
100003,114095,2019-01-28 12:11:25.083000000
100003,114100,2019-01-28 12:11:14.083000000
100003,114103,2019-01-28 12:11:42.083000000
100003,114122,2019-01-29 12:13:55.083000000
100003,114146,2019-01-29 12:13:41.083000000
100003,114160,2019-01-29 12:14:00.083000000
100003,114170,2019-01-30 12:15:19.083000000
100003,114177,2019-01-30 12:15:27.083000000
100003,114179,2019-01-30 12:15:52.083000000
100003,114202,2019-01-30 12:15:03.083000000
100003,114205,2019-01-30 12:15:07.083000000
100003,114205,2019-01-30 12:15:38.083000000
100003,114210,2019-01-30 12:15:51.083000000
100003,114240,2019-01-31 12:17:22.083000000
100003,114242,2019-01-31 12:17:00.083000000
100003,114265,2019-01-31 12:16:56.083000000
100003,114267,2019-01-31 12:17:23.083000000
100003,114271,2019-02-01 12:18:30.083000000
100003,114273,2019-02-01 12:17:59.083000000
100003,114275,2019-02-01 12:18:32.083000000
100003,114304,2019-02-01 12:18:10.083000000
100003,114317,2019-02-02 12:19:31.083000000
100003,114322,2019-02-02 12:20:10.083000000
100003,114322,2019-02-02 12:20:16.083000000
100003,114326,2019-02-02 12:20:07.083000000
100003,114328,2019-02-02 12:19:56.083000000
100003,114330,2019-02-02 12:19:46.083000000
100003,114349,2019-02-03 12:21:42.083000000
100003,114352,2019-02-03 12:21:46.083000000
100003,114353,2019-02-03 12:21:55.083000000
100003,114372,2019-02-03 12:21:41.083000000
100003,114399,2019-02-04 12:23:30.083000000
100003,114400,2019-02-04 12:23:02.083000000
100003,114403,2019-02-04 12:22:47.083000000
100003,114405,2019-02-04 12:23:31.083000000
100003,114410,2019-02-05 12:24:55.083000000
100003,114419,2019-02-05 12:25:05.083000000
100003,114424,2019-02-05 12:24:48.083000000
100003,114425,2019-02-05 12:24:57.083000000
100003,114463,2019-02-06 12:26:46.083000000
100003,114474,2019-02-06 12:26:57.083000000
100003,114488,2019-02-06 12:26:18.083000000
100003,114489,2019-02-06 12:26:04.083000000
100003,114489,2019-02-06 12:26:33.083000000
100003,114532,2019-02-07 12:28:18.083000000
100003,114548,2019-02-07 12:28:22.083000000
100003,114559,2019-02-08 12:29:22.083000000
100003,114562,2019-02-08 12:29:46.083000000
100003,114563,2019-02-08 12:29:31.083000000
100003,114563,2019-02-08 12:29:44.083000000
100003,114565,2019-02-08 12:29:08.083000000
100003,114566,2019-02-08 12:29:16.083000000
100003,114567,2019-02-08 12:29:36.083000000
100003,114567,2019-02-08 12:29:39.083000000
100003,114576,2019-02-09 12:30:46.083000000
100003,114576,2019-02-09 12:30:59.083000000
100003,114576,2019-02-09 12:31:08.083000000
100003,114576,2019-02-09 12:31:11.083000000
100003,114588,2019-02-10 12:32:18.083000000
100003,114611,2019-02-11 12:32:59.083000000
100003,114611,2019-02-11 12:33:14.083000000
100003,114611,2019-02-11 12:33:16.083000000
100003,114613,2019-02-12 12:34:58.083000000
100003,114615,2019-02-12 12:34:56.083000000
100003,114622,2019-02-12 12:34:44.083000000
100003,114623,2019-02-12 12:34:20.083000000
100003,114630,2019-02-12 12:34:29.083000000
100003,114632,2019-02-12 12:34:38.083000000
100003,114636,2019-02-12 12:34:34.083000000
100003,114648,2019-02-13 12:36:44.083000000
100003,114649,2019-02-13 12:36:29.083000000
100003,114652,2019-02-13 12:36:08.083000000
100003,114652,2019-02-13 12:36:59.083000000
100003,114653,2019-02-13 12:36:43.083000000
100003,114656,2019-02-13 12:36:19.083000000
100003,114656,2019-02-13 12:37:01.083000000
100003,114662,2019-02-14 12:38:44.083000000
100003,114663,2019-02-14 12:38:35.083000000
100003,114665,2019-02-14 12:38:15.083000000
100003,114668,2019-02-14 12:38:12.083000000
100003,114678,2019-02-14 12:38:11.083000000
100003,114679,2019-02-14 12:38:41.083000000
100003,114680,2019-02-14 12:38:31.083000000
100003,114692,2019-02-15 12:39:54.083000000
100003,114700,2019-02-15 12:40:27.083000000
100003,114733,2019-02-16 12:41:25.083000000
100003,114754,2019-02-16 12:41:41.083000000
100003,114760,2019-02-16 12:41:28.083000000
100003,114762,2019-02-17 12:42:16.083000000
100003,114762,2019-02-17 12:42:28.083000000
100003,114762,2019-02-17 12:42:30.083000000
100003,114762,2019-02-17 12:42:35.083000000
100003,114762,2019-02-17 12:42:43.083000000
100003,114770,2019-02-18 12:43:46.083000000
100003,114775,2019-02-18 12:43:51.083000000
100003,114785,2019-02-18 12:43:32.083000000
100003,114788,2019-02-18 12:43:31.083000000
100003,114795,2019-02-18 12:43:52.083000000
100003,114803,2019-02-19 12:45:51.083000000
100003,114804,2019-02-19 12:46:02.083000000
100003,114812,2019-02-20 12:47:37.083000000
100003,114813,2019-02-20 12:47:19.083000000
100003,114818,2019-02-21 12:48:56.083000000
100003,114822,2019-02-21 12:48:44.083000000
100003,114825,2019-02-21 12:48:57.083000000
100003,114839,2019-02-22 12:49:50.083000000
100003,114880,2019-02-22 12:49:37.083000000
100003,114902,2019-02-23 12:51:42.083000000
100003,114905,2019-02-23 12:51:09.083000000
100003,114917,2019-02-23 12:51:29.083000000
100003,114941,2019-02-23 12:51:46.083000000
100003,114944,2019-02-23 12:51:08.083000000
100003,114967,2019-02-24 12:53:22.083000000
100003,114967,2019-02-24 12:53:34.083000000
100003,114973,2019-02-24 12:53:06.083000000
100003,114973,2019-02-24 12:53:11.083000000
100003,114974,2019-02-24 12:52:52.083000000
100003,114974,2019-02-24 12:53:30.083000000
100003,114979,2019-02-24 12:52:56.083000000
100003,114990,2019-02-25 12:54:44.083000000
100003,115005,2019-02-25 12:54:24.083000000
100003,115013,2019-02-25 12:54:29.083000000
100003,115037,2019-02-26 12:55:48.083000000
100003,115071,2019-02-26 12:55:52.083000000
100003,115111,2019-02-27 12:57:21.083000000
100003,115111,2019-02-27 12:57:26.083000000
100003,115113,2019-02-27 12:57:20.083000000
100003,115120,2019-02-28 12:58:44.083000000
100003,115120,2019-02-28 12:59:08.083000000
100003,115120,2019-02-28 12:59:09.083000000
100003,115122,2019-02-28 12:58:51.083000000
100003,115122,2019-02-28 12:59:02.083000000
100003,115124,2019-03-01 13:00:09.083000000
100003,115126,2019-03-01 13:00:04.083000000
100003,115126,2019-03-01 13:00:07.083000000
100003,115135,2019-03-02 13:01:28.083000000
100003,115154,2019-03-02 13:01:06.083000000
100003,115170,2019-03-02 13:01:00.083000000
100003,115190,2019-03-02 13:01:19.083000000
100003,115227,2019-03-03 13:02:21.083000000
100003,115252,2019-03-04 13:03:08.083000000
100003,115252,2019-03-04 13:03:26.083000000
100003,115257,2019-03-05 13:04:28.083000000
100003,115282,2019-03-05 13:04:39.083000000
100003,115285,2019-03-05 13:04:31.083000000
100003,115346,2019-03-07 13:06:37.083000000
100003,115350,2019-03-07 13:06:52.083000000
100003,115366,2019-03-07 13:06:57.083000000
100003,115383,2019-03-07 13:06:46.083000000
100003,115385,2019-03-07 13:07:04.083000000
100003,115393,2019-03-08 13:08:07.083000000
100003,115405,2019-03-08 13:08:06.083000000
100003,115412,2019-03-08 13:08:08.083000000
100003,115449,2019-03-09 13:08:47.083000000
100003,115475,2019-03-09 13:09:06.083000000
100003,115481,2019-03-09 13:09:05.083000000
100003,115502,2019-03-09 13:09:07.083000000
100003,115512,2019-03-10 13:10:18.083000000
100003,115516,2019-03-11 13:11:45.083000000
100003,115528,2019-03-11 13:11:47.083000000
100003,115536,2019-03-11 13:11:22.083000000
100003,115539,2019-03-11 13:11:08.083000000
100003,115539,2019-03-11 13:11:35.083000000
100003,115544,2019-03-12 13:12:55.083000000
100003,115563,2019-03-12 13:12:48.083000000
100003,115565,2019-03-12 13:12:51.083000000
100003,115570,2019-03-12 13:12:53.083000000
100003,115574,2019-03-12 13:13:17.083000000
100003,115577,2019-03-12 13:12:49.083000000
100003,115594,2019-03-13 13:14:42.083000000
100003,115597,2019-03-13 13:14:52.083000000
100003,115601,2019-03-13 13:15:02.083000000
100003,115604,2019-03-13 13:14:38.083000000
100003,115605,2019-03-13 13:14:23.083000000
100003,115626,2019-03-13 13:14:27.083000000
100003,115633,2019-03-14 13:16:10.083000000
100003,115640,2019-03-14 13:16:20.083000000
100003,115641,2019-03-14 13:16:08.083000000
100003,115648,2019-03-14 13:16:18.083000000
100003,115695,2019-03-16 13:18:59.083000000
100003,115697,2019-03-16 13:18:58.083000000
100003,115702,2019-03-16 13:18:39.083000000
100003,115707,2019-03-16 13:18:35.083000000
100003,115708,2019-03-16 13:18:53.083000000
100003,115712,2019-03-16 13:18:29.083000000
100003,115753,2019-03-17 13:19:48.083000000
100003,115762,2019-03-18 13:21:23.083000000
100003,115775,2019-03-18 13:21:27.083000000
100003,115776,2019-03-18 13:21:03.083000000
100003,115776,2019-03-18 13:21:05.083000000
100003,115778,2019-03-18 13:21:29.083000000
100003,115781,2019-03-18 13:21:26.083000000
100003,115788,2019-03-19 13:22:22.083000000
100003,115789,2019-03-19 13:22:40.083000000
100003,115800,2019-03-19 13:22:38.083000000
100003,115802,2019-03-19 13:22:33.083000000
100003,115817,2019-03-20 13:23:32.083000000
100003,115842,2019-03-20 13:23:35.083000000
100003,115854,2019-03-20 13:23:55.083000000
100003,115868,2019-03-21 13:24:53.083000000
100003,115873,2019-03-21 13:24:55.083000000
100003,115892,2019-03-21 13:25:02.083000000
100003,115894,2019-03-21 13:24:40.083000000
100003,115914,2019-03-22 13:26:13.083000000
100003,115946,2019-03-22 13:25:51.083000000
100003,115954,2019-03-22 13:25:53.083000000
100003,115968,2019-03-23 13:27:20.083000000
100003,115968,2019-03-23 13:27:37.083000000
100003,115969,2019-03-23 13:27:10.083000000
100003,115969,2019-03-23 13:27:12.083000000
100003,115969,2019-03-23 13:27:33.083000000
100003,115969,2019-03-23 13:27:41.083000000
100003,115971,2019-03-23 13:27:23.083000000
100003,115974,2019-03-24 13:28:40.083000000
100003,115977,2019-03-24 13:28:52.083000000
100003,115988,2019-03-24 13:28:45.083000000
100003,115989,2019-03-24 13:28:50.083000000
100003,116010,2019-03-25 13:30:29.083000000
100003,116012,2019-03-25 13:30:07.083000000
100003,116016,2019-03-25 13:30:18.083000000
100003,116034,2019-03-25 13:30:14.083000000
100003,116041,2019-03-26 13:31:30.083000000
100003,116042,2019-03-26 13:31:22.083000000
100003,116043,2019-03-26 13:31:27.083000000
100003,116043,2019-03-26 13:31:36.083000000
100003,116048,2019-03-26 13:31:10.083000000
100003,116064,2019-03-27 13:32:46.083000000
100003,116065,2019-03-27 13:32:32.083000000
100003,116098,2019-03-27 13:32:49.083000000
100003,116103,2019-03-27 13:32:34.083000000
100003,116119,2019-03-28 13:33:53.083000000
100003,116131,2019-03-28 13:33:51.083000000
100003,116138,2019-03-28 13:33:27.083000000
100003,116155,2019-03-29 13:34:56.083000000
100003,116168,2019-03-29 13:34:55.083000000
100003,116198,2019-03-30 13:36:05.083000000
100003,116201,2019-03-30 13:35:46.083000000
100003,116201,2019-03-30 13:36:29.083000000
100003,116207,2019-03-30 13:35:40.083000000
100003,116232,2019-03-31 13:37:58.083000000
100003,116237,2019-03-31 13:37:37.083000000
100003,116241,2019-03-31 13:37:55.083000000
100003,116257,2019-04-02 13:40:10.083000000
100003,116273,2019-04-02 13:39:58.083000000
100003,116278,2019-04-03 13:41:30.083000000
100003,116282,2019-04-03 13:41:04.083000000
100003,116304,2019-04-03 13:41:26.083000000
100003,116309,2019-04-04 13:42:40.083000000
100003,116321,2019-04-04 13:43:01.083000000
100003,116334,2019-04-04 13:42:53.083000000
100003,116334,2019-04-04 13:42:57.083000000
100003,116376,2019-04-05 13:44:19.083000000
100003,116382,2019-04-05 13:44:24.083000000
100003,116388,2019-04-05 13:43:56.083000000
100003,116390,2019-04-05 13:44:12.083000000
100003,116414,2019-04-05 13:44:22.083000000
100003,116428,2019-04-06 13:46:13.083000000
100003,116441,2019-04-06 13:45:29.083000000
100003,116503,2019-04-07 13:47:00.083000000
100003,116518,2019-04-07 13:47:15.083000000
100003,116520,2019-04-07 13:47:39.083000000
100003,116529,2019-04-07 13:47:12.083000000
100003,116534,2019-04-08 13:49:06.083000000
100003,116539,2019-04-08 13:48:26.083000000
100003,116545,2019-04-08 13:48:27.083000000
100003,116551,2019-04-08 13:48:37.083000000
100003,116567,2019-04-08 13:49:00.083000000
100003,116583,2019-04-08 13:48:40.083000000
100003,116584,2019-04-08 13:48:55.083000000
100003,116587,2019-04-09 13:50:41.083000000
100003,116591,2019-04-09 13:50:46.083000000
100003,116595,2019-04-09 13:50:17.083000000
100003,116598,2019-04-09 13:51:02.083000000
100003,116611,2019-04-09 13:50:19.083000000
100003,116611,2019-04-09 13:50:23.083000000
100003,116619,2019-04-10 13:52:32.083000000
100003,116621,2019-04-10 13:52:06.083000000
100003,116621,2019-04-10 13:52:19.083000000
100003,116622,2019-04-10 13:52:27.083000000
100003,116632,2019-04-11 13:53:53.083000000
100003,116655,2019-04-11 13:53:35.083000000
100003,116665,2019-04-11 13:53:43.083000000
