ItemName,EmployeeID,DateSold
Caramel Apples,100019,2019-03-22 04:27:11.557000000
Caramel Apples,100019,2019-03-24 04:31:37.557000000
Caramel Apples,100019,2019-03-25 04:33:01.557000000
Caramel Apples,100019,2019-03-25 04:33:05.557000000
Caramel Apples,100019,2019-03-25 04:33:28.557000000
Caramel Apples,100019,2019-03-26 04:35:11.557000000
Caramel Apples,100019,2019-03-27 04:37:10.557000000
Caramel Apples,100019,2019-03-28 04:38:42.557000000
Caramel Apples,100019,2019-03-28 04:39:10.557000000
Caramel Apples,100019,2019-03-28 04:39:31.557000000
Caramel Apples,100019,2019-03-29 04:40:53.557000000
Caramel Apples,100019,2019-03-29 04:40:57.557000000
Caramel Apples,100019,2019-03-29 04:41:05.557000000
Caramel Apples,100019,2019-03-30 04:42:16.557000000
Caramel Apples,100019,2019-03-30 04:42:29.557000000
Caramel Apples,100019,2019-03-30 04:42:34.557000000
Caramel Apples,100019,2019-03-31 04:43:33.557000000
Caramel Apples,100019,2019-04-01 04:44:50.557000000
Caramel Apples,100019,2019-04-01 04:45:05.557000000
Caramel Apples,100019,2019-04-01 04:45:06.557000000
Caramel Apples,100019,2019-04-02 04:46:33.557000000
Caramel Apples,100019,2019-04-03 04:48:10.557000000
Caramel Apples,100019,2019-04-04 04:50:09.557000000
Caramel Apples,100019,2019-04-05 04:51:26.557000000
Caramel Apples,100019,2019-04-06 04:53:38.557000000
Caramel Apples,100019,2019-04-08 04:56:29.557000000
Caramel Apples,100019,2019-04-09 04:58:30.557000000
Caramel Apples,100019,2019-04-09 04:58:43.557000000
Caramel Apples,100019,2019-04-09 04:58:44.557000000
Caramel Apples,100019,2019-04-09 04:58:53.557000000
Caramel Apples,100019,2019-04-10 05:00:48.557000000
Caramel Apples,100019,2019-04-10 05:00:58.557000000
Caramel Apples,100019,2019-04-11 05:03:19.557000000
Caramel Apples,100019,2019-04-12 05:05:00.557000000
Caramel Apples,100019,2019-04-13 05:05:53.557000000
Caramel Apples,100019,2019-04-13 05:06:04.557000000
Caramel Apples,100019,2019-04-13 05:06:14.557000000
Caramel Apples,100019,2019-04-13 05:06:20.557000000
Caramel Apples,100019,2019-04-14 05:07:37.557000000
Caramel Apples,100019,2019-04-14 05:08:08.557000000
Cotton Candy,100016,2019-01-04 02:23:21.557000000
Cotton Candy,100016,2019-01-06 02:26:52.557000000
Cotton Candy,100016,2019-01-08 02:29:34.557000000
Cotton Candy,100016,2019-01-08 02:29:46.557000000
Cotton Candy,100016,2019-01-09 02:30:54.557000000
Cotton Candy,100016,2019-01-09 02:31:06.557000000
Cotton Candy,100016,2019-01-10 02:32:44.557000000
Cotton Candy,100016,2019-01-10 02:33:02.557000000
Cotton Candy,100016,2019-01-10 02:33:06.557000000
Cotton Candy,100016,2019-01-11 02:35:06.557000000
Cotton Candy,100016,2019-01-12 02:36:08.557000000
Cotton Candy,100016,2019-01-13 02:38:20.557000000
Cotton Candy,100016,2019-01-17 02:43:33.557000000
Cotton Candy,100016,2019-01-17 02:43:40.557000000
Cotton Candy,100016,2019-01-20 02:47:15.557000000
Cotton Candy,100016,2019-01-20 02:47:31.557000000
Cotton Candy,100016,2019-01-20 02:47:44.557000000
Cotton Candy,100016,2019-01-20 02:47:59.557000000
Cotton Candy,100016,2019-01-20 02:48:08.557000000
Cotton Candy,100016,2019-01-21 02:50:02.557000000
Cotton Candy,100016,2019-01-21 02:50:06.557000000
Cotton Candy,100016,2019-01-21 02:50:28.557000000
Cotton Candy,100016,2019-01-21 02:50:43.557000000
Cotton Candy,100016,2019-01-21 02:50:45.557000000
Cotton Candy,100016,2019-01-22 02:52:29.557000000
Cotton Candy,100016,2019-01-23 02:54:47.557000000
Cotton Candy,100016,2019-01-23 02:54:51.557000000
Cotton Candy,100016,2019-01-25 02:57:14.557000000
Cotton Candy,100016,2019-01-25 02:57:57.557000000
Cotton Candy,100016,2019-01-26 02:59:03.557000000
Cotton Candy,100016,2019-01-27 03:00:18.557000000
Cotton Candy,100016,2019-01-27 03:00:29.557000000
Cotton Candy,100016,2019-01-27 03:00:31.557000000
Cotton Candy,100016,2019-01-27 03:00:34.557000000
Cotton Candy,100016,2019-01-27 03:00:42.557000000
Cotton Candy,100016,2019-01-28 03:01:57.557000000
Cotton Candy,100016,2019-01-28 03:02:01.557000000
Cotton Candy,100016,2019-02-01 03:06:28.557000000
Cotton Candy,100016,2019-02-01 03:06:36.557000000
Cotton Candy,100016,2019-02-02 03:08:21.557000000
Cotton Candy,100016,2019-02-02 03:08:25.557000000
Cotton Candy,100016,2019-02-02 03:08:28.557000000
Cotton Candy,100016,2019-02-02 03:08:44.557000000
Cotton Candy,100016,2019-02-02 03:09:07.557000000
Cotton Candy,100016,2019-02-03 03:10:31.557000000
Cotton Candy,100016,2019-02-03 03:10:42.557000000
Cotton Candy,100016,2019-02-04 03:13:01.557000000
Cotton Candy,100016,2019-02-05 03:15:12.557000000
Cotton Candy,100016,2019-02-05 03:15:30.557000000
Cotton Candy,100016,2019-02-05 03:15:49.557000000
Cotton Candy,100016,2019-02-06 03:16:45.557000000
Cotton Candy,100016,2019-02-06 03:16:46.557000000
Cotton Candy,100016,2019-02-06 03:17:22.557000000
Cotton Candy,100016,2019-02-09 03:23:08.557000000
Cotton Candy,100016,2019-02-10 03:24:22.557000000
Cotton Candy,100016,2019-02-11 03:25:30.557000000
Cotton Candy,100016,2019-02-11 03:25:59.557000000
Cotton Candy,100016,2019-02-12 03:27:23.557000000
Cotton Candy,100016,2019-02-14 03:29:21.557000000
Cotton Candy,100016,2019-02-15 03:30:08.557000000
Cotton Candy,100016,2019-02-15 03:30:33.557000000
Cotton Candy,100016,2019-02-15 03:31:00.557000000
Cotton Candy,100016,2019-02-15 03:31:02.557000000
Cotton Candy,100016,2019-02-16 03:32:34.557000000
Cotton Candy,100016,2019-02-16 03:32:44.557000000
Cotton Candy,100016,2019-02-18 03:35:33.557000000
Cotton Candy,100016,2019-02-18 03:35:55.557000000
Cotton Candy,100016,2019-02-19 03:37:15.557000000
Cotton Candy,100016,2019-02-19 03:37:35.557000000
Cotton Candy,100016,2019-02-19 03:37:50.557000000
Cotton Candy,100016,2019-02-19 03:37:55.557000000
Cotton Candy,100016,2019-02-20 03:39:41.557000000
Cotton Candy,100016,2019-02-22 03:42:23.557000000
Cotton Candy,100016,2019-02-24 03:45:16.557000000
Cotton Candy,100016,2019-02-25 03:47:06.557000000
Cotton Candy,100016,2019-02-25 03:47:16.557000000
Cotton Candy,100016,2019-02-26 03:49:10.557000000
Cotton Candy,100016,2019-02-26 03:49:42.557000000
Cotton Candy,100016,2019-02-27 03:50:55.557000000
Cotton Candy,100016,2019-02-27 03:51:05.557000000
Cotton Candy,100016,2019-02-27 03:51:13.557000000
Cotton Candy,100016,2019-02-28 03:52:56.557000000
Cotton Candy,100016,2019-02-28 03:53:04.557000000
Cotton Candy,100016,2019-03-01 03:54:13.557000000
Cotton Candy,100016,2019-03-02 03:55:50.557000000
Cotton Candy,100016,2019-03-04 03:58:40.557000000
Cotton Candy,100016,2019-03-04 03:58:55.557000000
Cotton Candy,100016,2019-03-05 04:01:11.557000000
Cotton Candy,100016,2019-03-05 04:01:16.557000000
Cotton Candy,100016,2019-03-07 04:03:13.557000000
Cotton Candy,100016,2019-03-08 04:05:08.557000000
Cotton Candy,100016,2019-03-09 04:06:46.557000000
Cotton Candy,100016,2019-03-10 04:08:13.557000000
Cotton Candy,100016,2019-03-12 04:11:15.557000000
Cotton Candy,100016,2019-03-15 04:15:09.557000000
Cotton Candy,100016,2019-03-15 04:15:12.557000000
Cotton Candy,100016,2019-03-15 04:15:31.557000000
Cotton Candy,100016,2019-03-16 04:17:22.557000000
Cotton Candy,100016,2019-03-16 04:17:39.557000000
Cotton Candy,100016,2019-03-17 04:18:59.557000000
Cotton Candy,100016,2019-03-18 04:20:00.557000000
Cotton Candy,100016,2019-03-19 04:21:54.557000000
Cotton Candy,100016,2019-03-21 04:24:59.557000000
Cotton Candy,100016,2019-03-21 04:25:21.557000000
Cotton Candy,100016,2019-03-21 04:25:40.557000000
Cotton Candy,100016,2019-03-23 04:29:09.557000000
Cotton Candy,100016,2019-03-25 04:33:09.557000000
Cotton Candy,100016,2019-03-26 04:34:19.557000000
Cotton Candy,100016,2019-03-26 04:34:54.557000000
Cotton Candy,100016,2019-03-26 04:34:57.557000000
Cotton Candy,100016,2019-03-27 04:36:20.557000000
Cotton Candy,100016,2019-03-28 04:38:21.557000000
Cotton Candy,100016,2019-03-28 04:38:29.557000000
Cotton Candy,100016,2019-03-28 04:38:41.557000000
Cotton Candy,100016,2019-03-28 04:39:29.557000000
Cotton Candy,100016,2019-03-28 04:39:32.557000000
Cotton Candy,100016,2019-03-29 04:41:07.557000000
Cotton Candy,100016,2019-03-31 04:43:17.557000000
Cotton Candy,100016,2019-03-31 04:43:43.557000000
Cotton Candy,100016,2019-04-01 04:44:18.557000000
Cotton Candy,100016,2019-04-01 04:44:38.557000000
Cotton Candy,100016,2019-04-01 04:45:10.557000000
Cotton Candy,100016,2019-04-02 04:46:20.557000000
Cotton Candy,100016,2019-04-02 04:46:30.557000000
Cotton Candy,100016,2019-04-02 04:46:34.557000000
Cotton Candy,100016,2019-04-03 04:48:12.557000000
Cotton Candy,100016,2019-04-03 04:48:32.557000000
Cotton Candy,100016,2019-04-03 04:48:46.557000000
Cotton Candy,100016,2019-04-05 04:51:09.557000000
Cotton Candy,100016,2019-04-05 04:51:51.557000000
Cotton Candy,100016,2019-04-06 04:53:18.557000000
Cotton Candy,100016,2019-04-06 04:53:30.557000000
Cotton Candy,100016,2019-04-07 04:54:58.557000000
Cotton Candy,100016,2019-04-07 04:55:05.557000000
Cotton Candy,100016,2019-04-08 04:56:08.557000000
Cotton Candy,100016,2019-04-08 04:56:11.557000000
Cotton Candy,100016,2019-04-09 04:58:16.557000000
Cotton Candy,100016,2019-04-09 04:58:33.557000000
Cotton Candy,100016,2019-04-10 05:00:25.557000000
Cotton Candy,100016,2019-04-11 05:02:56.557000000
Cotton Candy,100016,2019-04-11 05:03:12.557000000
Cotton Candy,100016,2019-04-13 05:06:06.557000000
Cotton Candy,100016,2019-04-13 05:06:16.557000000
Cotton Candy,100016,2019-04-13 05:06:24.557000000
Cotton Candy,100016,2019-04-13 05:06:26.557000000
Cotton Candy,100017,2019-01-04 02:23:11.557000000
Cotton Candy,100017,2019-01-06 02:26:38.557000000
Cotton Candy,100017,2019-01-06 02:26:45.557000000
Cotton Candy,100017,2019-01-06 02:26:51.557000000
Cotton Candy,100017,2019-01-07 02:28:25.557000000
Cotton Candy,100017,2019-01-08 02:29:25.557000000
Cotton Candy,100017,2019-01-10 02:31:59.557000000
Cotton Candy,100017,2019-01-10 02:32:04.557000000
Cotton Candy,100017,2019-01-10 02:32:06.557000000
Cotton Candy,100017,2019-01-10 02:32:11.557000000
Cotton Candy,100017,2019-01-10 02:32:29.557000000
Cotton Candy,100017,2019-01-10 02:32:58.557000000
Cotton Candy,100017,2019-01-10 02:33:01.557000000
Cotton Candy,100017,2019-01-11 02:34:54.557000000
Cotton Candy,100017,2019-01-12 02:36:33.557000000
Cotton Candy,100017,2019-01-12 02:36:34.557000000
Cotton Candy,100017,2019-01-13 02:38:13.557000000
Cotton Candy,100017,2019-01-13 02:38:28.557000000
Cotton Candy,100017,2019-01-16 02:42:51.557000000
Cotton Candy,100017,2019-01-17 02:43:31.557000000
Cotton Candy,100017,2019-01-17 02:43:43.557000000
Cotton Candy,100017,2019-01-18 02:44:48.557000000
Cotton Candy,100017,2019-01-18 02:44:56.557000000
Cotton Candy,100017,2019-01-19 02:46:18.557000000
Cotton Candy,100017,2019-01-20 02:48:11.557000000
Cotton Candy,100017,2019-01-21 02:49:44.557000000
Cotton Candy,100017,2019-01-22 02:52:18.557000000
Cotton Candy,100017,2019-01-23 02:54:06.557000000
Cotton Candy,100017,2019-01-23 02:54:17.557000000
Cotton Candy,100017,2019-01-23 02:54:19.557000000
Cotton Candy,100017,2019-01-23 02:54:40.557000000
Cotton Candy,100017,2019-01-25 02:57:06.557000000
Cotton Candy,100017,2019-01-27 03:00:10.557000000
Cotton Candy,100017,2019-01-27 03:00:49.557000000
Cotton Candy,100017,2019-01-28 03:02:13.557000000
Cotton Candy,100017,2019-01-28 03:02:20.557000000
Cotton Candy,100017,2019-01-30 03:04:55.557000000
Cotton Candy,100017,2019-02-01 03:06:30.557000000
Cotton Candy,100017,2019-02-01 03:06:49.557000000
Cotton Candy,100017,2019-02-01 03:07:01.557000000
Cotton Candy,100017,2019-02-02 03:08:31.557000000
Cotton Candy,100017,2019-02-03 03:10:34.557000000
Cotton Candy,100017,2019-02-03 03:11:05.557000000
Cotton Candy,100017,2019-02-04 03:13:21.557000000
Cotton Candy,100017,2019-02-04 03:13:48.557000000
Cotton Candy,100017,2019-02-06 03:17:16.557000000
Cotton Candy,100017,2019-02-06 03:17:23.557000000
Cotton Candy,100017,2019-02-07 03:18:10.557000000
Cotton Candy,100017,2019-02-08 03:20:47.557000000
Cotton Candy,100017,2019-02-08 03:20:48.557000000
Cotton Candy,100017,2019-02-08 03:21:21.557000000
Cotton Candy,100017,2019-02-09 03:22:19.557000000
Cotton Candy,100017,2019-02-11 03:25:35.557000000
Cotton Candy,100017,2019-02-13 03:28:35.557000000
Cotton Candy,100017,2019-02-15 03:30:12.557000000
Cotton Candy,100017,2019-02-15 03:30:16.557000000
Cotton Candy,100017,2019-02-15 03:30:28.557000000
Cotton Candy,100017,2019-02-15 03:30:43.557000000
Cotton Candy,100017,2019-02-15 03:30:50.557000000
Cotton Candy,100017,2019-02-16 03:32:23.557000000
Cotton Candy,100017,2019-02-16 03:32:25.557000000
Cotton Candy,100017,2019-02-16 03:32:42.557000000
Cotton Candy,100017,2019-02-17 03:34:27.557000000
Cotton Candy,100017,2019-02-17 03:34:33.557000000
Cotton Candy,100017,2019-02-18 03:35:30.557000000
Cotton Candy,100017,2019-02-19 03:37:46.557000000
Cotton Candy,100017,2019-02-20 03:39:15.557000000
Cotton Candy,100017,2019-02-20 03:39:32.557000000
Cotton Candy,100017,2019-02-20 03:39:42.557000000
Cotton Candy,100017,2019-02-21 03:41:03.557000000
Cotton Candy,100017,2019-02-21 03:41:15.557000000
Cotton Candy,100017,2019-02-23 03:43:16.557000000
Cotton Candy,100017,2019-02-23 03:43:48.557000000
Cotton Candy,100017,2019-02-24 03:44:34.557000000
Cotton Candy,100017,2019-02-24 03:44:41.557000000
Cotton Candy,100017,2019-02-24 03:44:58.557000000
Cotton Candy,100017,2019-02-26 03:48:52.557000000
Cotton Candy,100017,2019-02-27 03:50:48.557000000
Cotton Candy,100017,2019-02-28 03:52:41.557000000
Cotton Candy,100017,2019-02-28 03:53:06.557000000
Cotton Candy,100017,2019-03-01 03:54:28.557000000
Cotton Candy,100017,2019-03-03 03:57:06.557000000
Cotton Candy,100017,2019-03-04 03:58:35.557000000
Cotton Candy,100017,2019-03-04 03:59:16.557000000
Cotton Candy,100017,2019-03-04 03:59:33.557000000
Cotton Candy,100017,2019-03-05 04:01:28.557000000
Cotton Candy,100017,2019-03-06 04:02:09.557000000
Cotton Candy,100017,2019-03-06 04:02:17.557000000
Cotton Candy,100017,2019-03-07 04:03:20.557000000
Cotton Candy,100017,2019-03-08 04:04:35.557000000
Cotton Candy,100017,2019-03-10 04:08:37.557000000
Cotton Candy,100017,2019-03-10 04:08:38.557000000
Cotton Candy,100017,2019-03-11 04:10:09.557000000
Cotton Candy,100017,2019-03-12 04:11:25.557000000
Cotton Candy,100017,2019-03-14 04:13:28.557000000
Cotton Candy,100017,2019-03-18 04:20:15.557000000
Cotton Candy,100017,2019-03-19 04:21:18.557000000
Cotton Candy,100017,2019-03-19 04:21:40.557000000
Cotton Candy,100017,2019-03-20 04:23:25.557000000
Cotton Candy,100017,2019-03-21 04:25:02.557000000
Cotton Candy,100017,2019-03-21 04:25:14.557000000
Cotton Candy,100017,2019-03-21 04:25:16.557000000
Cotton Candy,100017,2019-03-21 04:25:48.557000000
Cotton Candy,100017,2019-03-22 04:27:06.557000000
Cotton Candy,100017,2019-03-23 04:28:52.557000000
Cotton Candy,100017,2019-03-23 04:29:01.557000000
Cotton Candy,100017,2019-03-23 04:29:08.557000000
Cotton Candy,100017,2019-03-24 04:31:30.557000000
Cotton Candy,100017,2019-03-24 04:31:42.557000000
Cotton Candy,100017,2019-03-25 04:33:33.557000000
Cotton Candy,100017,2019-03-27 04:36:17.557000000
Cotton Candy,100017,2019-03-27 04:36:29.557000000
Cotton Candy,100017,2019-03-27 04:37:09.557000000
Cotton Candy,100017,2019-03-28 04:38:32.557000000
Cotton Candy,100017,2019-03-28 04:38:50.557000000
Cotton Candy,100017,2019-03-28 04:39:21.557000000
Cotton Candy,100017,2019-03-28 04:39:27.557000000
Cotton Candy,100017,2019-04-01 04:44:31.557000000
Cotton Candy,100017,2019-04-02 04:46:50.557000000
Cotton Candy,100017,2019-04-02 04:47:07.557000000
Cotton Candy,100017,2019-04-03 04:48:05.557000000
Cotton Candy,100017,2019-04-04 04:49:44.557000000
Cotton Candy,100017,2019-04-04 04:50:00.557000000
Cotton Candy,100017,2019-04-04 04:50:05.557000000
Cotton Candy,100017,2019-04-04 04:50:08.557000000
Cotton Candy,100017,2019-04-04 04:50:10.557000000
Cotton Candy,100017,2019-04-04 04:50:15.557000000
Cotton Candy,100017,2019-04-05 04:51:45.557000000
Cotton Candy,100017,2019-04-07 04:54:40.557000000
Cotton Candy,100017,2019-04-07 04:54:57.557000000
Cotton Candy,100017,2019-04-08 04:55:51.557000000
Cotton Candy,100017,2019-04-08 04:56:32.557000000
Cotton Candy,100017,2019-04-09 04:58:12.557000000
Cotton Candy,100017,2019-04-09 04:58:14.557000000
Cotton Candy,100017,2019-04-09 04:58:19.557000000
Cotton Candy,100017,2019-04-09 04:58:40.557000000
Cotton Candy,100017,2019-04-09 04:58:49.557000000
Cotton Candy,100017,2019-04-10 05:00:37.557000000
Cotton Candy,100017,2019-04-10 05:01:05.557000000
Cotton Candy,100017,2019-04-10 05:01:10.557000000
Cotton Candy,100017,2019-04-11 05:02:31.557000000
Cotton Candy,100017,2019-04-11 05:03:10.557000000
Cotton Candy,100017,2019-04-11 05:03:13.557000000
Cotton Candy,100017,2019-04-12 05:04:53.557000000
Cotton Candy,100017,2019-04-12 05:05:08.557000000
Cotton Candy,100017,2019-04-14 05:07:21.557000000
Cotton Candy,100018,2019-01-04 02:23:34.557000000
Cotton Candy,100018,2019-01-06 02:26:58.557000000
Cotton Candy,100018,2019-01-07 02:28:14.557000000
Cotton Candy,100018,2019-01-08 02:29:36.557000000
Cotton Candy,100018,2019-01-09 02:30:53.557000000
Cotton Candy,100018,2019-01-11 02:35:05.557000000
Cotton Candy,100018,2019-01-12 02:36:01.557000000
Cotton Candy,100018,2019-01-12 02:36:49.557000000
Cotton Candy,100018,2019-01-12 02:36:51.557000000
Cotton Candy,100018,2019-01-12 02:36:55.557000000
Cotton Candy,100018,2019-01-12 02:36:56.557000000
Cotton Candy,100018,2019-01-15 02:40:49.557000000
Cotton Candy,100018,2019-01-16 02:42:50.557000000
Cotton Candy,100018,2019-01-19 02:46:19.557000000
Cotton Candy,100018,2019-01-21 02:50:08.557000000
Cotton Candy,100018,2019-01-21 02:50:29.557000000
Cotton Candy,100018,2019-01-22 02:52:23.557000000
Cotton Candy,100018,2019-01-22 02:52:30.557000000
Cotton Candy,100018,2019-01-23 02:54:01.557000000
Cotton Candy,100018,2019-01-23 02:54:21.557000000
Cotton Candy,100018,2019-01-23 02:54:42.557000000
Cotton Candy,100018,2019-01-23 02:54:56.557000000
Cotton Candy,100018,2019-01-25 02:57:23.557000000
Cotton Candy,100018,2019-01-25 02:58:00.557000000
Cotton Candy,100018,2019-01-28 03:02:26.557000000
Cotton Candy,100018,2019-01-28 03:02:27.557000000
Cotton Candy,100018,2019-01-29 03:03:23.557000000
Cotton Candy,100018,2019-01-29 03:03:31.557000000
Cotton Candy,100018,2019-01-31 03:05:37.557000000
Cotton Candy,100018,2019-01-31 03:05:49.557000000
Cotton Candy,100018,2019-02-01 03:06:43.557000000
Cotton Candy,100018,2019-02-01 03:06:58.557000000
Cotton Candy,100018,2019-02-02 03:09:14.557000000
Cotton Candy,100018,2019-02-02 03:09:21.557000000
Cotton Candy,100018,2019-02-03 03:11:18.557000000
Cotton Candy,100018,2019-02-04 03:13:17.557000000
Cotton Candy,100018,2019-02-05 03:15:22.557000000
Cotton Candy,100018,2019-02-05 03:15:48.557000000
Cotton Candy,100018,2019-02-06 03:16:51.557000000
Cotton Candy,100018,2019-02-06 03:17:21.557000000
Cotton Candy,100018,2019-02-07 03:18:30.557000000
Cotton Candy,100018,2019-02-10 03:24:13.557000000
Cotton Candy,100018,2019-02-10 03:24:14.557000000
Cotton Candy,100018,2019-02-11 03:25:29.557000000
Cotton Candy,100018,2019-02-11 03:25:46.557000000
Cotton Candy,100018,2019-02-12 03:26:41.557000000
Cotton Candy,100018,2019-02-14 03:29:16.557000000
Cotton Candy,100018,2019-02-14 03:29:19.557000000
Cotton Candy,100018,2019-02-15 03:30:09.557000000
Cotton Candy,100018,2019-02-15 03:31:03.557000000
Cotton Candy,100018,2019-02-17 03:34:22.557000000
Cotton Candy,100018,2019-02-17 03:34:36.557000000
Cotton Candy,100018,2019-02-18 03:35:43.557000000
Cotton Candy,100018,2019-02-18 03:35:51.557000000
Cotton Candy,100018,2019-02-19 03:37:16.557000000
Cotton Candy,100018,2019-02-19 03:37:33.557000000
Cotton Candy,100018,2019-02-20 03:39:30.557000000
Cotton Candy,100018,2019-02-20 03:39:53.557000000
Cotton Candy,100018,2019-02-20 03:39:58.557000000
Cotton Candy,100018,2019-02-21 03:41:09.557000000
Cotton Candy,100018,2019-02-21 03:41:23.557000000
Cotton Candy,100018,2019-02-23 03:43:46.557000000
Cotton Candy,100018,2019-02-24 03:44:37.557000000
Cotton Candy,100018,2019-02-24 03:44:57.557000000
Cotton Candy,100018,2019-02-24 03:44:59.557000000
Cotton Candy,100018,2019-02-25 03:46:38.557000000
Cotton Candy,100018,2019-02-25 03:47:01.557000000
Cotton Candy,100018,2019-02-25 03:47:10.557000000
Cotton Candy,100018,2019-02-25 03:47:36.557000000
Cotton Candy,100018,2019-02-27 03:51:31.557000000
Cotton Candy,100018,2019-02-28 03:52:42.557000000
Cotton Candy,100018,2019-03-01 03:53:42.557000000
Cotton Candy,100018,2019-03-01 03:53:57.557000000
Cotton Candy,100018,2019-03-02 03:55:47.557000000
Cotton Candy,100018,2019-03-03 03:56:49.557000000
Cotton Candy,100018,2019-03-03 03:56:57.557000000
Cotton Candy,100018,2019-03-04 03:58:52.557000000
Cotton Candy,100018,2019-03-04 03:59:29.557000000
Cotton Candy,100018,2019-03-05 04:01:20.557000000
Cotton Candy,100018,2019-03-06 04:02:22.557000000
Cotton Candy,100018,2019-03-07 04:03:04.557000000
Cotton Candy,100018,2019-03-07 04:03:11.557000000
Cotton Candy,100018,2019-03-09 04:06:16.557000000
Cotton Candy,100018,2019-03-09 04:07:03.557000000
Cotton Candy,100018,2019-03-09 04:07:06.557000000
Cotton Candy,100018,2019-03-10 04:08:06.557000000
Cotton Candy,100018,2019-03-10 04:08:08.557000000
Cotton Candy,100018,2019-03-10 04:08:11.557000000
Cotton Candy,100018,2019-03-11 04:09:35.557000000
Cotton Candy,100018,2019-03-11 04:09:49.557000000
Cotton Candy,100018,2019-03-11 04:10:15.557000000
Cotton Candy,100018,2019-03-12 04:11:14.557000000
Cotton Candy,100018,2019-03-12 04:11:22.557000000
Cotton Candy,100018,2019-03-13 04:12:08.557000000
Cotton Candy,100018,2019-03-13 04:12:10.557000000
Cotton Candy,100018,2019-03-14 04:13:37.557000000
Cotton Candy,100018,2019-03-14 04:13:52.557000000
Cotton Candy,100018,2019-03-16 04:16:57.557000000
Cotton Candy,100018,2019-03-16 04:17:12.557000000
Cotton Candy,100018,2019-03-18 04:19:59.557000000
Cotton Candy,100018,2019-03-18 04:20:05.557000000
Cotton Candy,100018,2019-03-19 04:21:22.557000000
Cotton Candy,100018,2019-03-19 04:21:31.557000000
Cotton Candy,100018,2019-03-21 04:24:53.557000000
Cotton Candy,100018,2019-03-21 04:24:58.557000000
Cotton Candy,100018,2019-03-22 04:27:22.557000000
Cotton Candy,100018,2019-03-22 04:27:27.557000000
Cotton Candy,100018,2019-03-22 04:27:28.557000000
Cotton Candy,100018,2019-03-22 04:27:50.557000000
Cotton Candy,100018,2019-03-23 04:28:59.557000000
Cotton Candy,100018,2019-03-23 04:29:23.557000000
Cotton Candy,100018,2019-03-24 04:30:41.557000000
Cotton Candy,100018,2019-03-24 04:31:22.557000000
Cotton Candy,100018,2019-03-25 04:33:35.557000000
Cotton Candy,100018,2019-03-28 04:38:59.557000000
Cotton Candy,100018,2019-03-28 04:39:00.557000000
Cotton Candy,100018,2019-03-29 04:40:50.557000000
Cotton Candy,100018,2019-03-31 04:43:27.557000000
Cotton Candy,100018,2019-03-31 04:43:37.557000000
Cotton Candy,100018,2019-04-02 04:46:22.557000000
Cotton Candy,100018,2019-04-02 04:46:58.557000000
Cotton Candy,100018,2019-04-02 04:47:02.557000000
Cotton Candy,100018,2019-04-03 04:48:13.557000000
Cotton Candy,100018,2019-04-04 04:49:50.557000000
Cotton Candy,100018,2019-04-04 04:50:19.557000000
Cotton Candy,100018,2019-04-07 04:54:52.557000000
Cotton Candy,100018,2019-04-08 04:55:40.557000000
Cotton Candy,100018,2019-04-08 04:55:42.557000000
Cotton Candy,100018,2019-04-08 04:55:45.557000000
Cotton Candy,100018,2019-04-08 04:56:10.557000000
Cotton Candy,100018,2019-04-08 04:56:16.557000000
Cotton Candy,100018,2019-04-08 04:56:19.557000000
Cotton Candy,100018,2019-04-08 04:56:45.557000000
Cotton Candy,100018,2019-04-09 04:58:08.557000000
Cotton Candy,100018,2019-04-09 04:58:09.557000000
Cotton Candy,100018,2019-04-09 04:58:31.557000000
Cotton Candy,100018,2019-04-10 05:00:30.557000000
Cotton Candy,100018,2019-04-10 05:00:38.557000000
Cotton Candy,100018,2019-04-10 05:01:09.557000000
Cotton Candy,100018,2019-04-11 05:03:23.557000000
Cotton Candy,100018,2019-04-12 05:04:52.557000000
Cotton Candy,100018,2019-04-13 05:05:54.557000000
Cotton Candy,100018,2019-04-13 05:06:07.557000000
Cotton Candy,100018,2019-04-14 05:07:30.557000000
Cotton Candy,100018,2019-04-14 05:08:07.557000000
Cotton Candy,100019,2019-01-06 02:27:01.557000000
Cotton Candy,100019,2019-01-07 02:28:06.557000000
Cotton Candy,100019,2019-01-07 02:28:17.557000000
Cotton Candy,100019,2019-01-08 02:29:21.557000000
Cotton Candy,100019,2019-01-09 02:30:59.557000000
Cotton Candy,100019,2019-01-09 02:31:07.557000000
Cotton Candy,100019,2019-01-10 02:32:03.557000000
Cotton Candy,100019,2019-01-10 02:32:08.557000000
Cotton Candy,100019,2019-01-10 02:32:21.557000000
Cotton Candy,100019,2019-01-10 02:32:27.557000000
Cotton Candy,100019,2019-01-10 02:32:30.557000000
Cotton Candy,100019,2019-01-10 02:32:40.557000000
Cotton Candy,100019,2019-01-10 02:32:43.557000000
Cotton Candy,100019,2019-01-10 02:32:54.557000000
Cotton Candy,100019,2019-01-11 02:34:33.557000000
Cotton Candy,100019,2019-01-11 02:34:45.557000000
Cotton Candy,100019,2019-01-11 02:35:07.557000000
Cotton Candy,100019,2019-01-12 02:35:56.557000000
Cotton Candy,100019,2019-01-12 02:36:32.557000000
Cotton Candy,100019,2019-01-12 02:36:52.557000000
Cotton Candy,100019,2019-01-13 02:38:17.557000000
Cotton Candy,100019,2019-01-13 02:38:39.557000000
Cotton Candy,100019,2019-01-14 02:39:48.557000000
